TransactionID,IsFraud,TransactionID,oof,,,
3000844,0,3000844,0.00419218,,,
3000845,0,3000845,0.008355904,,,
3000846,0,3000846,0.000537262,,,
3000847,0,3000847,0.001177239,,,
3000848,0,3000848,0.000353983,,,
3000849,0,3000849,0.00654209,,,
3000850,0,3000850,0.009893532,,,
3000851,0,3000851,0.018916719,,,
3000852,0,3000852,0.002674735,,,
3000853,0,3000853,0.002947105,,,
3000854,0,3000854,0.005817957,,,
3000855,0,3000855,0.015390685,,,
3000856,0,3000856,0.004982638,,,
3000857,0,3000857,0.069344863,,,
3000858,0,3000858,0.001849178,,,
3000859,0,3000859,0.097129151,,,
3000860,0,3000860,0.005728771,,,
3000861,0,3000861,0.00319735,,,
3000862,0,3000862,0.009846852,,,
3000863,0,3000863,0.008447464,,,
3000864,0,3000864,0.005440464,,,
3000865,0,3000865,0.010470474,,,
3000866,0,3000866,0.030142009,,,
3000867,0,3000867,0.003582448,,,
3000868,0,3000868,0.002727182,,,
3000869,0,3000869,0.00294639,,,
3000870,0,3000870,0.013987374,,,
3000871,0,3000871,0.002593198,,,
3000872,0,3000872,0.002370487,,,
3000873,0,3000873,0.01048496,,,
3000874,0,3000874,0.003589159,,,
3000875,0,3000875,0.002679008,,,
3000876,0,3000876,0.00881657,,,
3000877,0,3000877,0.005294487,,,
3000878,0,3000878,0.013867945,,,
3000879,0,3000879,0.002552884,,,
3000880,0,3000880,0.008110066,,,
3000881,0,3000881,0.000813089,,,
3000882,0,3000882,0.0024045,,,
3000883,0,3000883,0.006940948,,,
3000884,0,3000884,0.003371388,,,
3000885,0,3000885,0.000488592,,,
3000886,0,3000886,0.006857157,,,
3000887,0,3000887,0.000679722,,,
3000888,0,3000888,0.049540289,,,
3000889,0,3000889,0.000383872,,,
3000890,0,3000890,0.006450385,,,
3000891,0,3000891,0.001264355,,,
3000892,0,3000892,0.01088911,,,
3000893,0,3000893,0.000554131,,,
3000894,0,3000894,0.00088754,,,
3000895,0,3000895,0.00544303,,,
3000896,0,3000896,0.00118253,,,
3000897,0,3000897,0.080553278,,,
3000898,0,3000898,0.00045917,,,
3000899,0,3000899,0.002222613,,,
3000900,0,3000900,0.007493088,,,
3000901,0,3000901,0.000975832,,,
3000902,0,3000902,0.055379473,,,
3000903,0,3000903,0.002521735,,,
3000904,0,3000904,0.002859683,,,
3000905,0,3000905,0.031753711,,,
3000906,0,3000906,0.001080078,,,
3000907,0,3000907,0.041501157,,,
3000908,0,3000908,0.016471397,,,
3000909,0,3000909,0.002212647,,,
3000910,0,3000910,0.004088565,,,
3000911,0,3000911,0.001837434,,,
3000912,0,3000912,0.002935768,,,
3000913,0,3000913,0.004212747,,,
3000914,0,3000914,0.001359627,,,
3000915,0,3000915,0.002915241,,,
3000916,0,3000916,0.001926762,,,
3000917,0,3000917,0.003898339,,,
3000918,0,3000918,0.002341234,,,
3000919,0,3000919,0.003397323,,,
3000920,0,3000920,0.044013005,,,
3000921,0,3000921,0.003409341,,,
3000922,0,3000922,0.000849335,,,
3000923,0,3000923,0.008334797,,,
3000924,0,3000924,0.000796505,,,
3000925,0,3000925,0.065857038,,,
3000926,0,3000926,0.02219962,,,
3000927,0,3000927,0.010531963,,,
3000928,0,3000928,0.000709645,,,
3000929,0,3000929,0.004338294,,,
3000930,0,3000930,0.012428039,,,
3000931,0,3000931,0.001793969,,,
3000932,0,3000932,0.002444669,,,
3000933,0,3000933,0.005284381,,,
3000934,0,3000934,0.002955606,,,
3000935,0,3000935,0.010665485,,,
3000936,0,3000936,0.000998982,,,
3000937,0,3000937,0.008546141,,,
3000938,0,3000938,0.061477918,,,
3000939,0,3000939,0.004956262,,,
3000940,0,3000940,0.001627499,,,
3000941,0,3000941,0.001365584,,,
3000942,0,3000942,0.004528326,,,
3000943,0,3000943,0.031182932,,,
3000944,0,3000944,0.002485503,,,
3000945,0,3000945,0.002825578,,,
3000946,0,3000946,0.000609909,,,
3000947,0,3000947,0.009640279,,,
3000948,0,3000948,0.002822905,,,
3000949,0,3000949,0.005635674,,,
3000950,0,3000950,0.000756433,,,
3000951,0,3000951,0.001448328,,,
3000952,0,3000952,0.004475084,,,
3000953,0,3000953,0.01967575,,,
3000954,0,3000954,0.004618726,,,
3000955,0,3000955,0.014362213,,,
3000956,0,3000956,0.028039319,,,
3000957,0,3000957,0.001886587,,,
3000958,0,3000958,0.019204754,,,
3000959,0,3000959,0.002030949,,,
3000960,0,3000960,0.008473016,,,
3000961,0,3000961,0.000532869,,,
3000962,0,3000962,0.00051124,,,
3000963,0,3000963,0.00037651,,,
3000964,0,3000964,0.002174094,,,
3000965,0,3000965,0.002298914,,,
3000966,0,3000966,0.02742598,,,
3000967,0,3000967,0.010309273,,,
3000968,0,3000968,0.009591712,,,
3000969,0,3000969,0.025922351,,,
3000970,0,3000970,0.001325649,,,
3000971,0,3000971,0.000883962,,,
3000972,0,3000972,0.006647058,,,
3000973,0,3000973,0.017122408,,,
3000974,0,3000974,0.031191586,,,
3000975,0,3000975,0.005188224,,,
3000976,0,3000976,0.002529182,,,
3000977,0,3000977,0.015931401,,,
3000978,0,3000978,0.00105214,,,
3000979,0,3000979,0.001224882,,,
3000980,0,3000980,0.032271314,,,
3000981,0,3000981,0.001666191,,,
3000982,0,3000982,0.021156279,,,
3000983,0,3000983,0.008990432,,,
3000984,0,3000984,0.013536344,,,
3000985,0,3000985,0.007078895,,,
3000986,0,3000986,0.000811616,,,
3000987,0,3000987,0.00280708,,,
3000988,0,3000988,0.001252266,,,
3000989,0,3000989,0.001738619,,,
3000990,0,3000990,0.002015201,,,
3000991,0,3000991,0.014730329,,,
3000992,0,3000992,0.00179477,,,
3000993,0,3000993,0.030471731,,,
3000994,0,3000994,0.000209865,,,
3000995,0,3000995,0.011081647,,,
3000996,0,3000996,0.021568697,,,
3000997,0,3000997,0.006185092,,,
3000998,0,3000998,0.008944407,,,
3000999,0,3000999,0.032727901,,,
3001000,0,3001000,0.001026756,,,
3001001,0,3001001,0.019546792,,,
3001002,0,3001002,0.009621513,,,
3001003,0,3001003,0.007858544,,,
3001004,0,3001004,0.001057443,,,
3001005,0,3001005,0.000626048,,,
3001006,0,3001006,0.000638864,,,
3001007,0,3001007,0.004424875,,,
3001008,0,3001008,0.025256708,,,
3001009,0,3001009,0.03181934,,,
3001010,0,3001010,0.303726703,,,
3001011,0,3001011,0.012958732,,,
3001012,0,3001012,0.00200373,,,
3001013,0,3001013,0.004400322,,,
3001014,0,3001014,0.004539621,,,
3001015,0,3001015,0.001459002,,,
3001016,0,3001016,0.007226026,,,
3001017,0,3001017,0.000389156,,,
3001018,0,3001018,0.002954861,,,
3001019,0,3001019,0.008881154,,,
3001020,0,3001020,0.011903592,,,
3001021,0,3001021,0.000299689,,,
3001022,0,3001022,0.00600892,,,
3001023,0,3001023,0.005454003,,,
3001024,0,3001024,0.044391837,,,
3001025,0,3001025,0.006489041,,,
3001026,0,3001026,0.002050195,,,
3001027,0,3001027,0.017932327,,,
3001028,0,3001028,0.003056568,,,
3001029,0,3001029,0.002725634,,,
3001030,0,3001030,0.0002929,,,
3001031,0,3001031,0.00100672,,,
3001032,0,3001032,0.001486491,,,
3001033,0,3001033,0.008931153,,,
3001034,0,3001034,0.035319008,,,
3001035,0,3001035,0.006555101,,,
3001036,0,3001036,0.002212733,,,
3001037,0,3001037,0.259054422,,,
3001038,0,3001038,0.03351409,,,
3001039,0,3001039,0.000907112,,,
3001040,0,3001040,0.010719633,,,
3001041,0,3001041,0.000300192,,,
3001042,0,3001042,0.004348992,,,
3001043,0,3001043,0.00026549,,,
3001044,0,3001044,0.02674835,,,
3001045,0,3001045,0.004512606,,,
3001046,0,3001046,0.000237018,,,
3001047,0,3001047,0.000490793,,,
3001048,0,3001048,0.717080474,,,
3001049,0,3001049,0.018324606,,,
3001050,0,3001050,0.000279658,,,
3001051,0,3001051,0.000548778,,,
3001052,0,3001052,0.259330958,,,
3001053,0,3001053,0.002585268,,,
3001054,0,3001054,0.001632786,,,
3001055,0,3001055,0.005528643,,,
3001056,0,3001056,0.002566662,,,
3001057,0,3001057,0.002015169,,,
3001058,0,3001058,0.060463212,,,
3001059,0,3001059,0.012916982,,,
3001060,0,3001060,0.008840375,,,
3001061,0,3001061,0.010293785,,,
3001062,0,3001062,0.001617658,,,
3001063,0,3001063,0.002448637,,,
3001064,0,3001064,0.003323949,,,
3001065,0,3001065,0.005749939,,,
3001066,0,3001066,0.013326741,,,
3001067,0,3001067,0.005544083,,,
3001068,0,3001068,0.008066603,,,
3001069,0,3001069,0.000317607,,,
3001070,0,3001070,0.016917182,,,
3001071,0,3001071,0.040757585,,,
3001072,0,3001072,0.002913961,,,
3001073,0,3001073,0.003339228,,,
3001074,0,3001074,0.001748652,,,
3001075,0,3001075,0.017298669,,,
3001076,0,3001076,0.134604663,,,
3001077,0,3001077,0.049655441,,,
3001078,0,3001078,0.008838879,,,
3001079,0,3001079,0.003857413,,,
3001080,0,3001080,0.022951754,,,
3001081,0,3001081,0.002952578,,,
3001082,0,3001082,0.000811615,,,
3001083,0,3001083,0.006013335,,,
3001084,0,3001084,0.000726353,,,
3001085,0,3001085,0.002707667,,,
3001086,0,3001086,0.009754653,,,
3001087,0,3001087,0.000480463,,,
3001088,0,3001088,0.049608041,,,
3001089,0,3001089,0.000572757,,,
3001090,0,3001090,0.029161317,,,
3001091,0,3001091,0.006734625,,,
3001092,0,3001092,0.00291007,,,
3001093,0,3001093,0.002602976,,,
3001094,0,3001094,0.004815956,,,
3001095,0,3001095,0.001435451,,,
3001096,0,3001096,0.007015996,,,
3001097,0,3001097,0.013116708,,,
3001098,0,3001098,0.000897318,,,
3001099,0,3001099,0.297053993,,,
3001100,0,3001100,0.002380414,,,
3001101,0,3001101,0.001165157,,,
3001102,0,3001102,0.140376344,,,
3001103,0,3001103,0.002893968,,,
3001104,0,3001104,0.001670329,,,
3001105,0,3001105,0.001176356,,,
3001106,0,3001106,0.05168939,,,
3001107,0,3001107,0.064699486,,,
3001108,0,3001108,0.002014482,,,
3001109,0,3001109,0.015849346,,,
3001110,0,3001110,0.004235928,,,
3001111,0,3001111,0.000839365,,,
3001112,0,3001112,0.004115214,,,
3001113,0,3001113,0.001614212,,,
3001114,0,3001114,0.00114672,,,
3001115,0,3001115,0.004555121,,,
3001116,0,3001116,0.013320228,,,
3001117,0,3001117,0.00040901,,,
3001118,0,3001118,0.023380591,,,
3001119,0,3001119,0.000400614,,,
3001120,0,3001120,0.001111268,,,
3001121,0,3001121,0.007086185,,,
3001122,0,3001122,0.007223981,,,
3001123,0,3001123,0.046694625,,,
3001124,0,3001124,0.000794734,,,
3001125,0,3001125,0.004709647,,,
3001126,0,3001126,0.002963887,,,
3001127,0,3001127,0.000561133,,,
3001128,0,3001128,0.004341539,,,
3001129,0,3001129,0.00229791,,,
3001130,0,3001130,0.000809887,,,
3001131,0,3001131,0.000335218,,,
3001132,0,3001132,0.029975114,,,
3001133,0,3001133,0.000918635,,,
3001134,0,3001134,0.010037285,,,
3001135,0,3001135,0.098371744,,,
3001136,0,3001136,0.055918746,,,
3001137,0,3001137,0.003964661,,,
3001138,0,3001138,0.000465311,,,
3001139,0,3001139,0.005960405,,,
3001140,0,3001140,0.001082775,,,
3001141,0,3001141,0.00101903,,,
3001142,0,3001142,0.004726615,,,
3001143,0,3001143,0.020574208,,,
3001144,0,3001144,0.002366949,,,
3001145,0,3001145,0.002140068,,,
3001146,0,3001146,0.001380986,,,
3001147,0,3001147,0.001090484,,,
3001148,0,3001148,0.000729634,,,
3001149,0,3001149,0.001754146,,,
3001150,0,3001150,0.002603484,,,
3001151,0,3001151,0.000745503,,,
3001152,0,3001152,0.000771675,,,
3001153,0,3001153,0.007116063,,,
3001154,0,3001154,0.071562819,,,
3001155,0,3001155,0.001202291,,,
3001156,0,3001156,0.001270395,,,
3001157,0,3001157,0.001374448,,,
3001158,0,3001158,0.009598209,,,
3001159,0,3001159,0.002771615,,,
3001160,0,3001160,0.001739031,,,
3001161,0,3001161,0.0053159,,,
3001162,0,3001162,0.002517127,,,
3001163,0,3001163,0.004861352,,,
3001164,0,3001164,0.00128462,,,
3001165,0,3001165,0.005957964,,,
3001166,0,3001166,0.001513336,,,
3001167,0,3001167,0.000736339,,,
3001168,0,3001168,0.091575451,,,
3001169,0,3001169,0.000447455,,,
3001170,0,3001170,0.101665564,,,
3001171,0,3001171,0.030003902,,,
3001172,0,3001172,0.009803437,,,
3001173,0,3001173,0.002133305,,,
3001174,0,3001174,0.002025865,,,
3001175,0,3001175,0.040234767,,,
3001176,0,3001176,0.001267912,,,
3001177,0,3001177,0.00188932,,,
3001178,0,3001178,0.006830991,,,
3001179,0,3001179,0.000553029,,,
3001180,0,3001180,0.044615604,,,
3001181,0,3001181,0.006518465,,,
3001182,0,3001182,0.004156135,,,
3001183,0,3001183,0.010329123,,,
3001184,0,3001184,0.00296304,,,
3001185,0,3001185,0.001041335,,,
3001186,0,3001186,0.000621975,,,
3001187,0,3001187,0.000860444,,,
3001188,0,3001188,0.001205851,,,
3001189,0,3001189,0.008647039,,,
3001190,0,3001190,0.001836494,,,
3001191,0,3001191,0.005832231,,,
3001192,0,3001192,0.010822113,,,
3001193,0,3001193,0.008524209,,,
3001194,0,3001194,0.000983281,,,
3001195,0,3001195,0.004918416,,,
3001196,0,3001196,0.001318567,,,
3001197,0,3001197,0.012403127,,,
3001198,0,3001198,0.003058295,,,
3001199,0,3001199,0.000788274,,,
3001200,0,3001200,0.002974358,,,
3001201,0,3001201,0.029493012,,,
3001202,0,3001202,0.001947698,,,
3001203,0,3001203,0.005118965,,,
3001204,0,3001204,0.06840691,,,
3001205,0,3001205,0.006421209,,,
3001206,0,3001206,0.001762098,,,
3001207,0,3001207,0.000400452,,,
3001208,0,3001208,0.00308141,,,
3001209,0,3001209,0.000570553,,,
3001210,0,3001210,0.011378448,,,
3001211,0,3001211,0.034069136,,,
3001212,0,3001212,0.015128796,,,
3001213,0,3001213,0.001335354,,,
3001214,0,3001214,0.00225699,,,
3001215,0,3001215,0.005336696,,,
3001216,0,3001216,0.004746085,,,
3001217,0,3001217,0.011147283,,,
3001218,0,3001218,0.009099119,,,
3001219,0,3001219,0.002240717,,,
3001220,0,3001220,0.003570711,,,
3001221,0,3001221,0.003848576,,,
3001222,0,3001222,0.002062724,,,
3001223,0,3001223,0.000996192,,,
3001224,0,3001224,0.012760983,,,
3001225,0,3001225,0.003299628,,,
3001226,0,3001226,0.005949489,,,
3001227,0,3001227,0.012421375,,,
3001228,0,3001228,0.019472169,,,
3001229,0,3001229,0.035456982,,,
3001230,0,3001230,0.002258689,,,
3001231,0,3001231,0.002990444,,,
3001232,0,3001232,0.069069929,,,
3001233,0,3001233,0.052367084,,,
3001234,0,3001234,0.00081073,,,
3001235,0,3001235,0.000709236,,,
3001236,0,3001236,0.001152001,,,
3001237,0,3001237,0.007153862,,,
3001238,0,3001238,0.000979127,,,
3001239,0,3001239,0.038407646,,,
3001240,0,3001240,0.00041203,,,
3001241,0,3001241,0.001163986,,,
3001242,0,3001242,0.054699417,,,
3001243,0,3001243,0.016587624,,,
3001244,0,3001244,0.002288234,,,
3001245,0,3001245,0.004092169,,,
3001246,0,3001246,0.000598354,,,
3001247,0,3001247,0.000907219,,,
3001248,0,3001248,0.001392714,,,
3001249,0,3001249,0.0067386,,,
3001250,0,3001250,0.003564271,,,
3001251,0,3001251,0.013508364,,,
3001252,0,3001252,0.009524424,,,
3001253,0,3001253,0.001512096,,,
3001254,0,3001254,0.005975301,,,
3001255,0,3001255,0.001945878,,,
3001256,0,3001256,0.072966658,,,
3001257,0,3001257,0.000929892,,,
3001258,0,3001258,0.015906705,,,
3001259,0,3001259,0.001965876,,,
3001260,0,3001260,0.007493667,,,
3001261,0,3001261,0.012919744,,,
3001262,0,3001262,0.001630106,,,
3001263,0,3001263,0.001765625,,,
3001264,0,3001264,0.012077066,,,
3001265,0,3001265,0.000675171,,,
3001266,0,3001266,0.005579666,,,
3001267,0,3001267,0.010485078,,,
3001268,0,3001268,0.007445723,,,
3001269,0,3001269,0.004370676,,,
3001270,0,3001270,0.008402697,,,
3001271,0,3001271,0.020187667,,,
3001272,0,3001272,0.001196806,,,
3001273,0,3001273,0.007265274,,,
3001274,0,3001274,0.000726978,,,
3001275,0,3001275,0.002319313,,,
3001276,0,3001276,0.008755046,,,
3001277,0,3001277,0.002437971,,,
3001278,0,3001278,0.003587074,,,
3001279,0,3001279,0.024283653,,,
3001280,0,3001280,0.003821937,,,
3001281,0,3001281,0.006976042,,,
3001282,0,3001282,0.002748794,,,
3001283,0,3001283,0.001690052,,,
3001284,0,3001284,0.038471691,,,
3001285,0,3001285,0.004011703,,,
3001286,0,3001286,0.005529577,,,
3001287,0,3001287,0.003277638,,,
3001288,0,3001288,0.001424857,,,
3001289,0,3001289,0.009086025,,,
3001290,0,3001290,0.007721649,,,
3001291,0,3001291,0.001622092,,,
3001292,0,3001292,0.005762964,,,
3001293,0,3001293,0.002681073,,,
3001294,0,3001294,0.000777838,,,
3001295,0,3001295,0.008963414,,,
3001296,0,3001296,0.002610856,,,
3001297,0,3001297,0.009000778,,,
3001298,0,3001298,0.004260431,,,
3001299,0,3001299,0.003037946,,,
3001300,0,3001300,0.009635933,,,
3001301,0,3001301,0.01153696,,,
3001302,0,3001302,0.000333328,,,
3001303,0,3001303,0.000645432,,,
3001304,0,3001304,0.012749719,,,
3001305,0,3001305,0.018463172,,,
3001306,0,3001306,0.006989503,,,
3001307,0,3001307,0.002141714,,,
3001308,0,3001308,0.001061482,,,
3001309,0,3001309,0.001050517,,,
3001310,0,3001310,0.007245008,,,
3001311,0,3001311,0.002864936,,,
3001312,0,3001312,0.001211356,,,
3001313,0,3001313,0.003185417,,,
3001314,0,3001314,0.00310615,,,
3001315,0,3001315,0.009840216,,,
3001316,0,3001316,0.003227259,,,
3001317,0,3001317,0.000283194,,,
3001318,0,3001318,0.001120249,,,
3001319,0,3001319,0.000291328,,,
3001320,0,3001320,0.01556277,,,
3001321,0,3001321,0.000980486,,,
3001322,0,3001322,0.023927253,,,
3001323,0,3001323,0.005005513,,,
3001324,0,3001324,0.046886321,,,
3001325,0,3001325,0.001165285,,,
3001326,0,3001326,0.00127936,,,
3001327,0,3001327,0.001283494,,,
3001328,0,3001328,0.00013599,,,
3001329,0,3001329,0.008154903,,,
3001330,0,3001330,0.021809904,,,
3001331,0,3001331,0.022764876,,,
3001332,0,3001332,0.001178611,,,
3001333,0,3001333,0.01097615,,,
3001334,0,3001334,0.017508302,,,
3001335,0,3001335,0.001405113,,,
3001336,0,3001336,0.000317685,,,
3001337,0,3001337,0.013992228,,,
3001338,0,3001338,0.000251086,,,
3001339,0,3001339,0.000773549,,,
3001340,0,3001340,0.000264032,,,
3001341,0,3001341,0.00060088,,,
3001342,0,3001342,0.007847153,,,
3001343,0,3001343,0.003463886,,,
3001344,0,3001344,0.012998141,,,
3001345,0,3001345,0.003037946,,,
3001346,0,3001346,0.063779525,,,
3001347,0,3001347,0.000414151,,,
3001348,0,3001348,0.113490544,,,
3001349,0,3001349,0.004208708,,,
3001350,0,3001350,0.002295792,,,
3001351,0,3001351,0.00232783,,,
3001352,0,3001352,0.003900873,,,
3001353,0,3001353,0.002140246,,,
3001354,0,3001354,0.002155357,,,
3001355,0,3001355,0.004762802,,,
3001356,0,3001356,0.009439887,,,
3001357,0,3001357,0.01349526,,,
3001358,0,3001358,0.03175408,,,
3001359,0,3001359,0.004628,,,
3001360,0,3001360,0.000743037,,,
3001361,0,3001361,0.002453889,,,
3001362,0,3001362,0.00087684,,,
3001363,0,3001363,0.000569119,,,
3001364,0,3001364,0.000808037,,,
3001365,0,3001365,0.018160231,,,
3001366,0,3001366,0.025801834,,,
3001367,0,3001367,0.000793238,,,
3001368,0,3001368,0.015502905,,,
3001369,0,3001369,0.004248579,,,
3001370,0,3001370,0.040445343,,,
3001371,0,3001371,0.031196771,,,
3001372,0,3001372,0.020550575,,,
3001373,0,3001373,0.006610804,,,
3001374,0,3001374,0.000499976,,,
3001375,0,3001375,0.000508079,,,
3001376,0,3001376,0.000282486,,,
3001377,0,3001377,0.011800291,,,
3001378,0,3001378,0.042863995,,,
3001379,0,3001379,0.00875989,,,
3001380,0,3001380,0.005357682,,,
3001381,0,3001381,0.007469293,,,
3001382,0,3001382,0.000569853,,,
3001383,0,3001383,0.010855302,,,
3001384,0,3001384,0.001040075,,,
3001385,0,3001385,0.005652247,,,
3001386,0,3001386,0.002930613,,,
3001387,0,3001387,0.005993411,,,
3001388,0,3001388,0.000759484,,,
3001389,0,3001389,0.001011609,,,
3001390,0,3001390,0.000830006,,,
3001391,0,3001391,0.010576395,,,
3001392,0,3001392,0.008412031,,,
3001393,0,3001393,0.005345251,,,
3001394,0,3001394,0.008644366,,,
3001395,0,3001395,0.00691733,,,
3001396,0,3001396,0.004072572,,,
3001397,0,3001397,0.007745903,,,
3001398,0,3001398,0.006138066,,,
3001399,0,3001399,0.000959982,,,
3001400,0,3001400,0.008442652,,,
3001401,0,3001401,0.00850311,,,
3001402,0,3001402,0.019313978,,,
3001403,0,3001403,0.005372109,,,
3001404,0,3001404,0.004617795,,,
3001405,0,3001405,0.005965908,,,
3001406,0,3001406,0.010342961,,,
3001407,0,3001407,0.004619483,,,
3001408,0,3001408,0.002918897,,,
3001409,0,3001409,0.005814444,,,
3001410,0,3001410,0.002580025,,,
3001411,0,3001411,0.001106075,,,
3001412,0,3001412,0.003315046,,,
3001413,0,3001413,0.014784922,,,
3001414,0,3001414,0.020289533,,,
3001415,0,3001415,0.002040504,,,
3001416,0,3001416,0.001372693,,,
3001417,0,3001417,0.00107043,,,
3001418,0,3001418,0.006761458,,,
3001419,0,3001419,0.010472555,,,
3001420,0,3001420,0.002902894,,,
3001421,0,3001421,0.001779553,,,
3001422,0,3001422,0.005472858,,,
3001423,0,3001423,0.003773742,,,
3001424,0,3001424,0.005656456,,,
3001425,0,3001425,0.017585523,,,
3001426,0,3001426,0.012863348,,,
3001427,0,3001427,0.045791779,,,
3001428,0,3001428,0.038867392,,,
3001429,0,3001429,0.131327018,,,
3001430,0,3001430,0.013629007,,,
3001431,0,3001431,0.001052242,,,
3001432,0,3001432,0.009840304,,,
3001433,0,3001433,0.001444773,,,
3001434,0,3001434,0.011464018,,,
3001435,0,3001435,0.012223311,,,
3001436,0,3001436,0.008785116,,,
3001437,0,3001437,0.003289003,,,
3001438,0,3001438,0.005989067,,,
3001439,0,3001439,0.001525823,,,
3001440,0,3001440,0.012691995,,,
3001441,0,3001441,0.001320077,,,
3001442,0,3001442,0.002277302,,,
3001443,0,3001443,0.018078424,,,
3001444,0,3001444,0.000560777,,,
3001445,0,3001445,0.015887264,,,
3001446,0,3001446,0.022695696,,,
3001447,0,3001447,0.001265853,,,
3001448,0,3001448,0.001532631,,,
3001449,0,3001449,0.019686047,,,
3001450,0,3001450,0.003823895,,,
3001451,0,3001451,0.000567893,,,
3001452,0,3001452,0.005961111,,,
3001453,0,3001453,0.000140306,,,
3001454,0,3001454,0.001100978,,,
3001455,0,3001455,0.001493019,,,
3001456,0,3001456,0.006282547,,,
3001457,0,3001457,0.014022832,,,
3001458,0,3001458,0.007222677,,,
3001459,0,3001459,0.002886622,,,
3001460,0,3001460,0.00251234,,,
3001461,0,3001461,0.014281384,,,
3001462,0,3001462,0.006738951,,,
3001463,0,3001463,0.017048098,,,
3001464,0,3001464,0.002338884,,,
3001465,0,3001465,0.011737889,,,
3001466,0,3001466,0.086114265,,,
3001467,0,3001467,0.031147949,,,
3001468,0,3001468,0.004090874,,,
3001469,0,3001469,0.006602583,,,
3001470,0,3001470,0.007750952,,,
3001471,0,3001471,0.005098568,,,
3001472,0,3001472,0.003013786,,,
3001473,0,3001473,0.035504125,,,
3001474,0,3001474,0.000927283,,,
3001475,0,3001475,0.004042458,,,
3001476,0,3001476,0.003193313,,,
3001477,0,3001477,0.005321011,,,
3001478,0,3001478,0.001731883,,,
3001479,0,3001479,0.007493142,,,
3001480,0,3001480,0.003840201,,,
3001481,0,3001481,0.010090524,,,
3001482,0,3001482,0.012418749,,,
3001483,0,3001483,0.013654928,,,
3001484,0,3001484,0.005397764,,,
3001485,0,3001485,0.002040865,,,
3001486,0,3001486,0.001538352,,,
3001487,0,3001487,0.004555646,,,
3001488,0,3001488,0.001171477,,,
3001489,0,3001489,0.0530429,,,
3001490,0,3001490,0.000394077,,,
3001491,0,3001491,0.013032316,,,
3001492,0,3001492,0.000843898,,,
3001493,0,3001493,0.00243209,,,
3001494,0,3001494,0.024702147,,,
3001495,0,3001495,0.042382378,,,
3001496,0,3001496,0.000841049,,,
3001497,0,3001497,0.000248859,,,
3001498,0,3001498,0.067173094,,,
3001499,0,3001499,0.005610507,,,
3001500,0,3001500,0.050715636,,,
3001501,0,3001501,0.00719171,,,
3001502,0,3001502,0.00186696,,,
3001503,0,3001503,0.017726839,,,
3001504,0,3001504,0.000400288,,,
3001505,0,3001505,0.257738441,,,
3001506,0,3001506,0.012721366,,,
3001507,0,3001507,0.002141016,,,
3001508,0,3001508,0.000475009,,,
3001509,0,3001509,0.000835845,,,
3001510,0,3001510,0.040878598,,,
3001511,0,3001511,0.008004467,,,
3001512,0,3001512,0.00383808,,,
3001513,0,3001513,0.675687671,,,
3001514,0,3001514,0.023328351,,,
3001515,0,3001515,0.023993338,,,
3001516,0,3001516,0.000808193,,,
3001517,0,3001517,0.006066069,,,
3001518,0,3001518,0.001392937,,,
3001519,0,3001519,0.005235011,,,
3001520,0,3001520,0.000649327,,,
3001521,0,3001521,0.006818004,,,
3001522,0,3001522,0.003693313,,,
3001523,0,3001523,0.015287484,,,
3001524,0,3001524,0.005273846,,,
3001525,0,3001525,0.000778893,,,
3001526,0,3001526,0.00470006,,,
3001527,0,3001527,0.00048707,,,
3001528,0,3001528,0.00086702,,,
3001529,0,3001529,0.029929111,,,
3001530,0,3001530,0.003622952,,,
3001531,0,3001531,0.017946627,,,
3001532,0,3001532,0.010171247,,,
3001533,0,3001533,0.000500828,,,
3001534,0,3001534,0.187679827,,,
3001535,0,3001535,0.003268928,,,
3001536,0,3001536,0.00294033,,,
3001537,0,3001537,0.004093947,,,
3001538,0,3001538,0.001849483,,,
3001539,0,3001539,0.017829213,,,
3001540,0,3001540,0.00076038,,,
3001541,0,3001541,0.018855426,,,
3001542,0,3001542,0.010995174,,,
3001543,0,3001543,0.003853137,,,
3001544,0,3001544,0.007174939,,,
3001545,0,3001545,0.008652567,,,
3001546,0,3001546,0.00417127,,,
3001547,0,3001547,0.015181755,,,
3001548,0,3001548,0.006198945,,,
3001549,0,3001549,0.004734567,,,
3001550,0,3001550,0.000901445,,,
3001551,0,3001551,0.002691272,,,
3001552,0,3001552,0.004748054,,,
3001553,0,3001553,0.036873829,,,
3001554,0,3001554,0.007193087,,,
3001555,0,3001555,0.011711611,,,
3001556,0,3001556,0.059696633,,,
3001557,0,3001557,0.000561688,,,
3001558,0,3001558,0.012919755,,,
3001559,0,3001559,0.002988656,,,
3001560,0,3001560,0.059201237,,,
3001561,0,3001561,0.000836634,,,
3001562,0,3001562,0.001339175,,,
3001563,0,3001563,0.001028428,,,
3001564,0,3001564,0.001903943,,,
3001565,0,3001565,0.001481556,,,
3001566,0,3001566,0.001954615,,,
3001567,0,3001567,0.001550513,,,
3001568,0,3001568,0.002699013,,,
3001569,0,3001569,0.001401307,,,
3001570,0,3001570,0.017488793,,,
3001571,0,3001571,0.001342697,,,
3001572,0,3001572,0.007160063,,,
3001573,0,3001573,0.004716784,,,
3001574,0,3001574,0.011054819,,,
3001575,0,3001575,0.004278698,,,
3001576,0,3001576,0.009136302,,,
3001577,0,3001577,0.008113822,,,
3001578,0,3001578,0.005634397,,,
